GroupNumber,GroupUnit,GroupSkill1,GroupSkill2,GroupSkill3,GroupSkill4,GroupPreference1,GroupPreference2,GroupPreference3,ProjectNumber,ProjectUnit,ProjectSkill1,ProjectSkill2,ProjectSkill3,ProjectSkill4,ProjectPreference1,ProjectPreference2,ProjectPreference3,Allocated
23,9785,matlab,data visualization,neural networks,machine learning,2,4,3,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
23,9785,matlab,data visualization,neural networks,machine learning,2,4,3,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
23,9785,matlab,data visualization,neural networks,machine learning,2,4,3,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
23,9785,matlab,data visualization,neural networks,machine learning,2,4,3,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,0,10004,database design,xml,ui design,github,11,7,36,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,4,10005,application development ,rest,ui design,sql server,34,36,33,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,7,9786,javascript,linear algebra,saas,perl,10,14,24,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
24,9786,cad,cloud computing solutions ,swift,research,9,9,4,9,9786,qualitative research skills,database administration,python,swift,10,31,12,1
25,10004,matlab,perl,robotics,writing,0,9,3,0,10004,database design,xml,ui design,github,11,7,36,0
25,10004,matlab,perl,robotics,writing,0,9,3,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
25,10004,matlab,perl,robotics,writing,0,9,3,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
25,10004,matlab,perl,robotics,writing,0,9,3,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
25,10004,matlab,perl,robotics,writing,0,9,3,4,10005,application development ,rest,ui design,sql server,34,36,33,0
25,10004,matlab,perl,robotics,writing,0,9,3,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
25,10004,matlab,perl,robotics,writing,0,9,3,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
25,10004,matlab,perl,robotics,writing,0,9,3,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
25,10004,matlab,perl,robotics,writing,0,9,3,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
25,10004,matlab,perl,robotics,writing,0,9,3,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
26,10005,css,android studio,xml,vue.js,9,4,10,0,10004,database design,xml,ui design,github,11,7,36,0
26,10005,css,android studio,xml,vue.js,9,4,10,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
26,10005,css,android studio,xml,vue.js,9,4,10,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
26,10005,css,android studio,xml,vue.js,9,4,10,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
26,10005,css,android studio,xml,vue.js,9,4,10,4,10005,application development ,rest,ui design,sql server,34,36,33,0
26,10005,css,android studio,xml,vue.js,9,4,10,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
26,10005,css,android studio,xml,vue.js,9,4,10,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
26,10005,css,android studio,xml,vue.js,9,4,10,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
26,10005,css,android studio,xml,vue.js,9,4,10,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
26,10005,css,android studio,xml,vue.js,9,4,10,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,0,10004,database design,xml,ui design,github,11,7,36,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,4,10005,application development ,rest,ui design,sql server,34,36,33,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
27,10004,robotics,data visualization,ui design,database design,5,9,5,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
27,10004,robotics,data visualization,ui design,database design,5,9,5,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,0,10004,database design,xml,ui design,github,11,7,36,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,4,10005,application development ,rest,ui design,sql server,34,36,33,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
28,11522,agile development,community engagement ,neural networks,data visualization,10,7,9,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
29,10004,asp.net,rest,python,c#,0,1,5,0,10004,database design,xml,ui design,github,11,7,36,0
29,10004,asp.net,rest,python,c#,0,1,5,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
29,10004,asp.net,rest,python,c#,0,1,5,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
29,10004,asp.net,rest,python,c#,0,1,5,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
29,10004,asp.net,rest,python,c#,0,1,5,4,10005,application development ,rest,ui design,sql server,34,36,33,0
29,10004,asp.net,rest,python,c#,0,1,5,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
29,10004,asp.net,rest,python,c#,0,1,5,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
29,10004,asp.net,rest,python,c#,0,1,5,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
29,10004,asp.net,rest,python,c#,0,1,5,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
29,10004,asp.net,rest,python,c#,0,1,5,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,0,10004,database design,xml,ui design,github,11,7,36,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,4,10005,application development ,rest,ui design,sql server,34,36,33,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
30,10004,github,neural networks,scripting,mongodb,5,4,6,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
30,10004,github,neural networks,scripting,mongodb,5,4,6,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
31,10004,neural networks,swift,swift,project management,7,5,2,0,10004,database design,xml,ui design,github,11,7,36,0
31,10004,neural networks,swift,swift,project management,7,5,2,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
31,10004,neural networks,swift,swift,project management,7,5,2,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
31,10004,neural networks,swift,swift,project management,7,5,2,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
31,10004,neural networks,swift,swift,project management,7,5,2,4,10005,application development ,rest,ui design,sql server,34,36,33,0
31,10004,neural networks,swift,swift,project management,7,5,2,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
31,10004,neural networks,swift,swift,project management,7,5,2,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
31,10004,neural networks,swift,swift,project management,7,5,2,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
31,10004,neural networks,swift,swift,project management,7,5,2,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
31,10004,neural networks,swift,swift,project management,7,5,2,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,0,10004,database design,xml,ui design,github,11,7,36,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,4,10005,application development ,rest,ui design,sql server,34,36,33,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
32,10005,matlab,saas,genetic algorithms,perl,4,8,8,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
33,10005,project management ,writing,javascript,r,4,6,4,0,10004,database design,xml,ui design,github,11,7,36,0
33,10005,project management ,writing,javascript,r,4,6,4,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
33,10005,project management ,writing,javascript,r,4,6,4,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
33,10005,project management ,writing,javascript,r,4,6,4,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
33,10005,project management ,writing,javascript,r,4,6,4,4,10005,application development ,rest,ui design,sql server,34,36,33,0
33,10005,project management ,writing,javascript,r,4,6,4,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
33,10005,project management ,writing,javascript,r,4,6,4,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
33,10005,project management ,writing,javascript,r,4,6,4,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
33,10005,project management ,writing,javascript,r,4,6,4,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
33,10005,project management ,writing,javascript,r,4,6,4,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
34,11522,cam,business analytics ,research,analysis,5,6,2,0,10004,database design,xml,ui design,github,11,7,36,0
34,11522,cam,business analytics ,research,analysis,5,6,2,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
34,11522,cam,business analytics ,research,analysis,5,6,2,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
34,11522,cam,business analytics ,research,analysis,5,6,2,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
34,11522,cam,business analytics ,research,analysis,5,6,2,4,10005,application development ,rest,ui design,sql server,34,36,33,0
34,11522,cam,business analytics ,research,analysis,5,6,2,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
34,11522,cam,business analytics ,research,analysis,5,6,2,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
34,11522,cam,business analytics ,research,analysis,5,6,2,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
34,11522,cam,business analytics ,research,analysis,5,6,2,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
34,11522,cam,business analytics ,research,analysis,5,6,2,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
35,9786,css,python,perl,project management ,3,8,7,0,10004,database design,xml,ui design,github,11,7,36,0
35,9786,css,python,perl,project management ,3,8,7,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
35,9786,css,python,perl,project management ,3,8,7,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
35,9786,css,python,perl,project management ,3,8,7,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
35,9786,css,python,perl,project management ,3,8,7,4,10005,application development ,rest,ui design,sql server,34,36,33,0
35,9786,css,python,perl,project management ,3,8,7,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
35,9786,css,python,perl,project management ,3,8,7,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
35,9786,css,python,perl,project management ,3,8,7,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
35,9786,css,python,perl,project management ,3,8,7,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
35,9786,css,python,perl,project management ,3,8,7,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
36,9786,css,neural networks,python,agile development,4,5,0,0,10004,database design,xml,ui design,github,11,7,36,0
36,9786,css,neural networks,python,agile development,4,5,0,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
36,9786,css,neural networks,python,agile development,4,5,0,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
36,9786,css,neural networks,python,agile development,4,5,0,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
36,9786,css,neural networks,python,agile development,4,5,0,4,10005,application development ,rest,ui design,sql server,34,36,33,0
36,9786,css,neural networks,python,agile development,4,5,0,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
36,9786,css,neural networks,python,agile development,4,5,0,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
36,9786,css,neural networks,python,agile development,4,5,0,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
36,9786,css,neural networks,python,agile development,4,5,0,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
36,9786,css,neural networks,python,agile development,4,5,0,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,0,10004,database design,xml,ui design,github,11,7,36,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,4,10005,application development ,rest,ui design,sql server,34,36,33,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
37,10005,perl,agile development,3d printing,kotlin,0,9,7,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
37,10005,perl,agile development,3d printing,kotlin,0,9,7,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
38,10005,machine learning,machine learning,database design,c,4,10,4,0,10004,database design,xml,ui design,github,11,7,36,0
38,10005,machine learning,machine learning,database design,c,4,10,4,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
38,10005,machine learning,machine learning,database design,c,4,10,4,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
38,10005,machine learning,machine learning,database design,c,4,10,4,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
38,10005,machine learning,machine learning,database design,c,4,10,4,4,10005,application development ,rest,ui design,sql server,34,36,33,0
38,10005,machine learning,machine learning,database design,c,4,10,4,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
38,10005,machine learning,machine learning,database design,c,4,10,4,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
38,10005,machine learning,machine learning,database design,c,4,10,4,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
38,10005,machine learning,machine learning,database design,c,4,10,4,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
38,10005,machine learning,machine learning,database design,c,4,10,4,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
39,10004,swift,ui design,machine learning,project management,10,8,6,0,10004,database design,xml,ui design,github,11,7,36,0
39,10004,swift,ui design,machine learning,project management,10,8,6,1,10004,application development ,cad,statistical analysis,linux,40,2,40,0
39,10004,swift,ui design,machine learning,project management,10,8,6,2,10098,agile development,express,cam,electrical engineering,12,15,19,0
39,10004,swift,ui design,machine learning,project management,10,8,6,3,9785,hardware engineering,ui design,sdn,mongodb,26,40,18,0
39,10004,swift,ui design,machine learning,project management,10,8,6,4,10005,application development ,rest,ui design,sql server,34,36,33,0
39,10004,swift,ui design,machine learning,project management,10,8,6,5,10098,wordpress,kotlin,c,asp.net,37,13,16,0
39,10004,swift,ui design,machine learning,project management,10,8,6,6,9786,linear algebra,matlab,application development ,asp.net,40,23,26,0
39,10004,swift,ui design,machine learning,project management,10,8,6,7,9786,javascript,linear algebra,saas,perl,10,14,24,1
39,10004,swift,ui design,machine learning,project management,10,8,6,8,10005,community engagement ,android studio,ui design,wordpress,37,26,32,0
39,10004,swift,ui design,machine learning,project management,10,8,6,9,9786,qualitative research skills,database administration,python,swift,10,31,12,0
